RMSD_BR,RMSD_AR,#atomsAligned,Alignment_score,Ref_Ligand,Aligned_Ligand
3.8154263496398926,3.8154263496398926,22,5.0,p1_004917333943,p1_1881
3.8156378269195557,3.8156378269195557,15,0.0,fda686,p1_783
3.815654993057251,3.815654993057251,38,5.0,p1_005173185058,p1_006442234429
3.815664529800415,3.815664529800415,38,5.0,p1_7300,p1_Z2506452034
3.815692901611328,3.815692901611328,34,5.0,p1_003032108242,p1_859
3.8157405853271484,3.8157405853271484,22,5.0,p1_005783417955,p1_Z1831707199
3.815743923187256,3.815743923187256,34,5.0,p1_002812939530,p1_4729
3.8157737255096436,3.8157737255096436,28,5.0,p1_004917333943,p1_Z3686279366
3.8158745765686035,3.8158745765686035,34,5.0,p1_004159364444,p1_6409
3.8159029483795166,3.8159029483795166,43,5.0,p1_3256,p1_984
3.8159568309783936,3.8159568309783936,40,5.0,p1_005556064243,p1_4020
3.8159849643707275,3.8159849643707275,20,0.0,fda647,p1_6276
3.8160202503204346,3.8160202503204346,17,0.0,fda613,p1_Z3686279366
3.8160500526428223,3.8160500526428223,9,0.0,fda671,p1_205
3.8160505294799805,3.8160505294799805,23,5.0,fda633,fda638
3.8161394596099854,3.8161394596099854,45,5.0,p1_005173185058,p1_1661
3.8161749839782715,3.8161749839782715,23,5.0,p1_000355903065,p1_Z1831707199
3.816188097000122,3.816188097000122,37,5.0,p1_3156,p1_Z4199196925
3.816230535507202,3.816230535507202,35,5.0,p1_6572,p1_727
3.8163208961486816,3.8163208961486816,16,0.0,fda608,p1_1255
3.8163435459136963,3.8163435459136963,30,5.0,p1_006299049332,p1_7525
3.8163444995880127,3.8163444995880127,35,5.0,p1_4352,p1_4428
3.8163516521453857,3.8163516521453857,18,0.0,fda649,p1_1526
3.8163814544677734,3.8163814544677734,19,0.0,fda654,p1_6910
3.8164007663726807,3.8164007663726807,15,0.0,fda626,p1_005452375044
3.816471576690674,3.816471576690674,13,5.0,fda619,fda694
3.8164916038513184,3.8164916038513184,15,0.0,fda649,p1_4858
3.8165085315704346,3.8165085315704346,24,0.0,fda675,p1_1087
3.8165462017059326,3.8165462017059326,19,0.0,fda632,p1_7737
3.8165485858917236,3.8165485858917236,28,5.0,p1_2195,p1_4464
3.816577911376953,3.816577911376953,14,5.0,fda648,fda683
3.8165831565856934,3.8165831565856934,32,5.0,p1_006150864788,p1_7737
3.8167262077331543,3.8167262077331543,38,5.0,p1_000419154792,p1_6541
3.816770315170288,3.816770315170288,19,5.0,p1_002963694427,p1_Z1831707199
3.816850423812866,3.816850423812866,18,0.0,fda625,p1_7883
3.8169312477111816,3.8169312477111816,45,5.0,p1_005439977846,p1_1681
3.8170154094696045,3.8170154094696045,38,5.0,p1_006543141050,p1_7326
3.817075729370117,3.817075729370117,27,5.0,p1_004497748307,p1_4381
3.817186117172241,3.817186117172241,24,5.0,p1_1352,p1_Z4317717738
3.8172266483306885,3.8172266483306885,19,5.0,fda654,fda697
3.8172333240509033,3.8172333240509033,20,0.0,fda605,p1_003489080622
3.8172366619110107,3.8172366619110107,17,5.0,fda626,fda636
3.8172667026519775,3.8172667026519775,28,5.0,p1_1023,p1_Z2915627128
3.817375898361206,3.817375898361206,32,5.0,p1_002812939530,p1_004870707918
3.817385673522949,3.817385673522949,42,5.0,p1_7643,p1_Z2813598858
3.8174004554748535,3.8174004554748535,24,0.0,fda662,p1_005152967568
