RMSD_BR,RMSD_AR,#atomsAligned,Alignment_score,Ref_Ligand,Aligned_Ligand
0.0,0.0,38,5.0,control_cyc1,cyclica1
0.0,0.0,57,5.0,control_cyc2,cyclica2
0.0,0.0,57,5.0,control_cyc2,p1_108
0.0,0.0,57,5.0,cyclica2,p1_108
0.00014091165212448686,0.00014091165212448686,38,5.0,cyclica1,p1_79
0.0001434610749129206,0.0001434610749129206,38,5.0,control_cyc1,p1_79
0.09699481725692749,0.09699481725692749,3,5.0,control_fda1,fda538
0.09842891991138458,0.09842891991138458,3,0.0,control_fda1,p1_7132
0.10889292508363724,0.10889292508363724,3,0.0,control_fda1,p1_6831
0.1847241222858429,0.1847241222858429,3,5.0,control_fda1,fda525
0.1854025274515152,0.1854025274515152,3,5.0,control_fda1,fda545
0.18717807531356812,0.18717807531356812,3,5.0,control_fda1,fda570
0.19935108721256256,0.19935108721256256,3,5.0,control_fda1,fda564
0.2128656506538391,0.2128656506538391,3,5.0,control_fda1,fda561
0.3150058388710022,0.3150058388710022,3,5.0,control_fda1,fda572
0.32404646277427673,0.32404646277427673,3,5.0,control_fda1,fda581
0.32960057258605957,0.32960057258605957,3,5.0,control_fda1,fda580
0.3330681622028351,0.3330681622028351,3,5.0,control_fda1,fda592
0.3562503755092621,0.3562503755092621,3,5.0,control_fda1,fda537
0.3587525188922882,0.3587525188922882,4,5.0,control_fda1,fda590
0.38970041275024414,0.38970041275024414,3,5.0,control_fda1,fda565
0.3923082947731018,0.3923082947731018,4,0.0,control_fda1,p1_2027
0.4198553264141083,0.4198553264141083,4,5.0,control_fda1,fda528
0.4245823323726654,0.4245823323726654,11,5.0,fda534,fda565
0.46580687165260315,0.46580687165260315,3,5.0,control_fda1,fda526
0.4786227345466614,0.4786227345466614,3,5.0,control_fda1,fda521
0.4861186742782593,0.4861186742782593,3,5.0,control_fda1,fda508
0.4874187707901001,0.4874187707901001,3,5.0,control_fda1,fda544
0.4928341507911682,0.4928341507911682,3,5.0,control_fda1,fda563
0.5145851969718933,0.5145851969718933,3,5.0,control_fda1,fda532
0.5241516828536987,0.5241516828536987,3,5.0,control_fda1,fda509
0.5366973280906677,0.5366973280906677,3,5.0,control_fda1,fda554
0.6425759792327881,0.6425759792327881,4,5.0,control_fda1,fda575
0.6453883647918701,0.6453883647918701,4,5.0,control_fda1,fda534
0.8361116051673889,0.8361116051673889,4,0.0,control_fda1,p1_427
0.8568545579910278,0.8568545579910278,4,5.0,control_fda1,fda555
0.863199770450592,0.863199770450592,4,5.0,control_fda1,fda566
0.8871052861213684,0.8871052861213684,11,5.0,fda509,fda565
0.9675507545471191,0.9675507545471191,4,5.0,control_fda1,fda583
0.9782692193984985,0.9782692193984985,11,5.0,fda509,fda534
1.008044719696045,1.008044719696045,10,5.0,fda526,fda533
1.0369542837142944,1.0369542837142944,11,5.0,fda521,fda558
1.0443220138549805,1.0443220138549805,4,5.0,control_fda1,fda585
1.0452308654785156,1.0452308654785156,4,5.0,control_fda1,fda517
1.0477662086486816,1.0477662086486816,10,5.0,fda533,fda564
1.0521953105926514,1.0521953105926514,11,0.0,fda565,p1_6442
1.0573275089263916,1.0573275089263916,4,5.0,control_fda1,fda567
1.067367672920227,1.067367672920227,11,5.0,fda533,fda567
1.1169676780700684,1.1169676780700684,6,0.0,control_fda1,p1_7849
1.1241388320922852,1.1241388320922852,10,5.0,fda565,fda600
1.1279842853546143,1.1279842853546143,11,0.0,fda565,p1_8002
1.133583903312683,1.133583903312683,10,5.0,fda504,fda581
1.156972050666809,1.156972050666809,13,0.0,fda533,p1_6455
1.159118413925171,1.159118413925171,8,5.0,fda508,fda542
1.1903676986694336,1.1903676986694336,7,5.0,fda541,fda570
1.1910724639892578,1.1910724639892578,11,5.0,fda533,fda593
1.2069242000579834,1.2069242000579834,10,5.0,fda504,fda565
1.220405101776123,1.220405101776123,8,5.0,fda509,fda542
1.228031039237976,1.228031039237976,5,0.0,control_fda1,p1_1881
1.2299139499664307,1.2299139499664307,5,5.0,control_fda1,fda560
1.2348659038543701,1.2348659038543701,11,5.0,fda521,fda565
1.2450897693634033,1.2450897693634033,11,5.0,fda523,fda533
1.2477753162384033,1.2477753162384033,11,5.0,fda565,fda586
1.2483381032943726,1.2483381032943726,4,5.0,control_fda1,fda523
1.2495439052581787,1.2495439052581787,12,0.0,fda545,p1_6276
1.2700090408325195,1.2700090408325195,12,0.0,fda534,p1_1390
1.2748079299926758,1.2748079299926758,11,5.0,fda581,fda592
1.2754048109054565,1.2754048109054565,11,5.0,fda521,fda534
1.2780574560165405,1.2780574560165405,11,5.0,fda533,fda566
1.2858704328536987,1.2858704328536987,4,5.0,control_fda1,fda507
1.292388677597046,1.292388677597046,16,5.0,fda578,fda585
1.3002657890319824,1.3002657890319824,5,5.0,control_fda1,fda515
1.3037588596343994,1.3037588596343994,10,5.0,fda525,fda596
1.3060342073440552,1.3060342073440552,4,5.0,control_fda1,fda522
1.3060784339904785,1.3060784339904785,5,5.0,control_fda1,fda510
1.3133814334869385,1.3133814334869385,5,0.0,control_fda1,p1_6276
1.3138813972473145,1.3138813972473145,11,0.0,fda581,p1_8002
1.3178398609161377,1.3178398609161377,6,5.0,control_fda1,fda576
1.31923508644104,1.31923508644104,11,0.0,fda545,p1_3652
1.3194066286087036,1.3194066286087036,12,5.0,fda534,fda586
1.319865345954895,1.319865345954895,5,0.0,control_fda1,p1_476
1.3322595357894897,1.3322595357894897,5,0.0,control_fda1,p1_1048
1.3331748247146606,1.3331748247146606,11,5.0,fda508,fda581
1.3366857767105103,1.3366857767105103,5,5.0,control_fda1,fda588
1.3398147821426392,1.3398147821426392,11,5.0,fda545,fda585
1.341284155845642,1.341284155845642,10,5.0,fda561,fda596
1.353723168373108,1.353723168373108,11,5.0,fda513,fda581
1.3585944175720215,1.3585944175720215,11,0.0,fda565,p1_1390
1.359115481376648,1.359115481376648,11,0.0,fda565,p1_3652
1.3593875169754028,1.3593875169754028,8,5.0,fda542,fda583
1.363570213317871,1.363570213317871,11,0.0,fda565,p1_610
1.3680102825164795,1.3680102825164795,11,5.0,fda513,fda565
1.3793288469314575,1.3793288469314575,8,5.0,fda566,fda576
1.3851994276046753,1.3851994276046753,12,0.0,fda534,p1_610
1.3967151641845703,1.3967151641845703,4,5.0,control_fda1,fda536
1.396868348121643,1.396868348121643,4,0.0,control_fda1,p1_4428
1.3985965251922607,1.3985965251922607,6,0.0,control_fda1,p1_1740
1.402974009513855,1.402974009513855,23,5.0,fda528,fda575
1.407080888748169,1.407080888748169,4,5.0,control_fda1,fda593
1.4077874422073364,1.4077874422073364,7,5.0,fda521,fda542
1.408573031425476,1.408573031425476,7,5.0,fda504,fda542
1.4105658531188965,1.4105658531188965,16,5.0,fda516,fda585
1.4148164987564087,1.4148164987564087,11,5.0,fda581,fda594
1.418081283569336,1.418081283569336,26,5.0,fda510,fda512
1.4214309453964233,1.4214309453964233,15,5.0,fda538,fda589
1.4256213903427124,1.4256213903427124,11,5.0,fda545,fda595
1.4350749254226685,1.4350749254226685,11,5.0,fda535,fda581
1.4369316101074219,1.4369316101074219,10,5.0,fda545,fda586
1.4395431280136108,1.4395431280136108,5,0.0,control_fda1,p1_4381
1.4398424625396729,1.4398424625396729,10,5.0,fda564,fda596
1.4405195713043213,1.4405195713043213,8,5.0,fda542,fda555
1.444528579711914,1.444528579711914,12,0.0,fda561,p1_6329
1.4475795030593872,1.4475795030593872,10,5.0,fda526,fda596
1.4478102922439575,1.4478102922439575,7,5.0,fda542,fda600
1.4489562511444092,1.4489562511444092,12,0.0,fda534,p1_6442
1.4501550197601318,1.4501550197601318,8,5.0,fda523,fda541
1.4523297548294067,1.4523297548294067,10,5.0,fda533,fda570
1.4537951946258545,1.4537951946258545,21,5.0,fda509,fda546
1.4573841094970703,1.4573841094970703,10,5.0,fda581,fda600
1.4588260650634766,1.4588260650634766,6,5.0,control_fda1,fda571
1.4632471799850464,1.4632471799850464,11,5.0,fda508,fda565
1.4709161520004272,1.4709161520004272,5,5.0,control_fda1,fda511
1.4752641916275024,1.4752641916275024,13,5.0,fda515,fda525
1.4753819704055786,1.4753819704055786,11,5.0,fda557,fda581
1.48066246509552,1.48066246509552,7,5.0,fda542,fda581
1.4826939105987549,1.4826939105987549,11,5.0,fda565,fda581
1.4838485717773438,1.4838485717773438,6,5.0,control_fda1,fda512
1.4842162132263184,1.4842162132263184,11,5.0,fda581,fda583
1.4889602661132812,1.4889602661132812,5,5.0,control_fda1,fda586
1.490577220916748,1.490577220916748,4,0.0,control_fda1,p1_1352
1.4910484552383423,1.4910484552383423,7,5.0,fda576,fda580
1.4971473217010498,1.4971473217010498,10,5.0,fda533,fda538
1.500736951828003,1.500736951828003,11,5.0,fda532,fda581
1.50086510181427,1.50086510181427,4,0.0,control_fda1,p1_3976
1.5014839172363281,1.5014839172363281,11,0.0,fda596,p1_1631
1.5035269260406494,1.5035269260406494,21,5.0,fda508,fda509
1.5042823553085327,1.5042823553085327,10,5.0,fda534,fda545
1.5051262378692627,1.5051262378692627,10,0.0,fda581,p1_4464
1.5070593357086182,1.5070593357086182,11,5.0,fda562,fda596
1.5081199407577515,1.5081199407577515,8,5.0,fda517,fda576
1.5121287107467651,1.5121287107467651,11,0.0,fda565,p1_7849
1.5167076587677002,1.5167076587677002,9,5.0,fda542,fda592
1.5210762023925781,1.5210762023925781,10,5.0,fda533,fda563
1.521346092224121,1.521346092224121,12,0.0,fda545,p1_4708
1.5219206809997559,1.5219206809997559,15,0.0,fda516,p1_4729
1.5255513191223145,1.5255513191223145,11,5.0,fda581,fda586
1.5257290601730347,1.5257290601730347,11,5.0,fda565,fda592
1.5276994705200195,1.5276994705200195,11,5.0,fda581,fda590
1.5293281078338623,1.5293281078338623,10,5.0,fda581,fda596
1.529740810394287,1.529740810394287,11,5.0,fda537,fda565
1.5298429727554321,1.5298429727554321,11,0.0,fda581,p1_610
1.539905071258545,1.539905071258545,6,5.0,control_fda1,fda594
1.5413739681243896,1.5413739681243896,10,5.0,fda545,fda565
1.5425692796707153,1.5425692796707153,7,5.0,fda521,fda576
1.5446223020553589,1.5446223020553589,7,5.0,fda521,fda541
1.5500147342681885,1.5500147342681885,11,5.0,fda565,fda584
1.5578112602233887,1.5578112602233887,10,5.0,fda525,fda533
1.5613791942596436,1.5613791942596436,16,5.0,fda516,fda522
1.5616885423660278,1.5616885423660278,8,5.0,fda517,fda541
1.5631860494613647,1.5631860494613647,11,5.0,fda565,fda590
1.5635474920272827,1.5635474920272827,11,0.0,fda565,p1_4579
1.5636539459228516,1.5636539459228516,7,5.0,fda576,fda581
1.5673927068710327,1.5673927068710327,7,5.0,fda541,fda581
1.5697648525238037,1.5697648525238037,11,0.0,fda581,p1_3914
1.5712848901748657,1.5712848901748657,7,5.0,fda509,fda576
1.5715614557266235,1.5715614557266235,26,5.0,fda511,fda512
1.573104977607727,1.573104977607727,14,0.0,fda516,p1_3938
1.5738204717636108,1.5738204717636108,16,5.0,fda516,fda578
1.5772013664245605,1.5772013664245605,11,5.0,fda581,fda584
1.5849472284317017,1.5849472284317017,13,5.0,fda523,fda531
1.5875680446624756,1.5875680446624756,11,5.0,fda534,fda537
1.5881588459014893,1.5881588459014893,7,5.0,fda542,fda565
1.5908393859863281,1.5908393859863281,5,5.0,control_fda1,fda552
1.590873122215271,1.590873122215271,11,5.0,fda516,fda545
1.595610499382019,1.595610499382019,16,5.0,fda585,fda595
1.5960429906845093,1.5960429906845093,4,5.0,control_fda1,fda516
1.5978305339813232,1.5978305339813232,7,5.0,fda518,fda565
1.599756121635437,1.599756121635437,12,5.0,fda508,fda558
1.6004756689071655,1.6004756689071655,16,0.0,fda529,p1_4428
1.602461338043213,1.602461338043213,11,0.0,fda534,p1_4464
1.603812575340271,1.603812575340271,10,5.0,fda538,fda596
1.6044718027114868,1.6044718027114868,17,5.0,fda567,fda592
